-1.1	-1.96476	-1.96479
-1.09	-1.91709	-1.91713
-1.08	-1.87122	-1.87125
-1.07	-1.82703	-1.82706
-1.06	-1.78442	-1.78446
-1.05	-1.74332	-1.74334
-1.04	-1.70361	-1.70364
-1.03	-1.66524	-1.66527
-1.02	-1.62813	-1.62816
-1.01	-1.59221	-1.59223
-1	-1.55741	-1.55743
-0.99	-1.52368	-1.5237
-0.98	-1.49096	-1.49098
-0.97	-1.4592	-1.45922
-0.96	-1.42836	-1.42838
-0.95	-1.39838	-1.3984
-0.94	-1.36923	-1.36925
-0.93	-1.34087	-1.34089
-0.92	-1.31326	-1.31328
-0.91	-1.28637	-1.28639
-0.9	-1.26016	-1.26018
-0.89	-1.2346	-1.23462
-0.88	-1.20966	-1.20968
-0.87	-1.18532	-1.18534
-0.86	-1.16156	-1.16157
-0.85	-1.13833	-1.13835
-0.84	-1.11563	-1.11565
-0.83	-1.09343	-1.09345
-0.82	-1.07171	-1.07173
-0.81	-1.05046	-1.05047
-0.8	-1.02964	-1.02965
-0.79	-1.00925	-1.00926
-0.78	-0.989262	-0.989274
-0.77	-0.969668	-0.96968
-0.76	-0.950451	-0.950463
-0.75	-0.931596	-0.931608
-0.74	-0.91309	-0.913101
-0.73	-0.894918	-0.894928
-0.72	-0.877068	-0.877079
-0.71	-0.859529	-0.859539
-0.7	-0.842288	-0.842299
-0.69	-0.825336	-0.825346
-0.68	-0.808661	-0.808671
-0.67	-0.792254	-0.792264
-0.66	-0.776105	-0.776115
-0.65	-0.760204	-0.760214
-0.64	-0.744544	-0.744553
-0.63	-0.729115	-0.729122
-0.62	-0.713909	-0.713915
-0.61	-0.698919	-0.698924
-0.6	-0.684137	-0.684141
-0.59	-0.669556	-0.669559
-0.58	-0.655168	-0.655171
-0.57	-0.640969	-0.640971
-0.56	-0.62695	-0.626951
-0.55	-0.613105	-0.613107
-0.54	-0.59943	-0.599431
-0.53	-0.585917	-0.585918
-0.52	-0.572562	-0.572563
-0.51	-0.559359	-0.559359
-0.5	-0.546302	-0.546303
-0.49	-0.533388	-0.533389
-0.48	-0.520611	-0.520611
-0.47	-0.507966	-0.507966
-0.46	-0.495449	-0.495449
-0.45	-0.483055	-0.483056
-0.44	-0.470781	-0.470781
-0.43	-0.458621	-0.458622
-0.42	-0.446573	-0.446573
-0.41	-0.434631	-0.434632
-0.4	-0.422793	-0.422794
-0.39	-0.411055	-0.411055
-0.38	-0.399413	-0.399413
-0.37	-0.387863	-0.387864
-0.36	-0.376403	-0.376403
-0.35	-0.365028	-0.365029
-0.34	-0.353737	-0.353737
-0.33	-0.342525	-0.342525
-0.32	-0.331389	-0.33139
-0.31	-0.320328	-0.320328
-0.3	-0.309336	-0.309336
-0.29	-0.298413	-0.298413
-0.28	-0.287554	-0.287554
-0.27	-0.276758	-0.276758
-0.26	-0.266022	-0.266022
-0.25	-0.255342	-0.255342
-0.24	-0.244717	-0.244717
-0.23	-0.234143	-0.234143
-0.22	-0.223619	-0.223619
-0.21	-0.213142	-0.213142
-0.2	-0.20271	-0.20271
-0.19	-0.19232	-0.19232
-0.18	-0.18197	-0.18197
-0.17	-0.171657	-0.171657
-0.16	-0.161379	-0.161379
-0.15	-0.151135	-0.151135
-0.14	-0.140922	-0.140922
-0.13	-0.130737	-0.130737
-0.12	-0.120579	-0.120579
-0.11	-0.110446	-0.110446
-0.1	-0.100335	-0.100335
-0.09	-0.0902438	-0.0902438
-0.08	-0.0801711	-0.0801711
-0.07	-0.0701146	-0.0701146
-0.06	-0.0600721	-0.0600721
-0.05	-0.0500417	-0.0500417
-0.04	-0.0400213	-0.0400213
-0.03	-0.030009	-0.030009
-0.02	-0.0200027	-0.0200027
-0.01	-0.0100003	-0.0100003
-4.09915e-14	-4.09915e-14	-4.09915e-14
